113.684211 0.500000 0.000753
115.789474 0.500000 0.000144
117.894737 0.500000 0.000020
120.000000 0.500000 0.000007
80.000000 0.583333 19.993198
82.105263 0.583333 17.887889
84.210526 0.583333 15.782933
86.315789 0.583333 13.678995
88.421053 0.583333 11.578141
90.526316 0.583333 9.485933
92.631579 0.583333 7.415937
94.736842 0.583333 5.425899
96.842105 0.583333 3.625703
98.947368 0.583333 2.145507
101.052632 0.583333 1.065167
103.157895 0.583333 0.419949
105.263158 0.583333 0.180798
107.368421 0.583333 0.064002
109.473684 0.583333 0.017509
111.578947 0.583333 0.004177
113.684211 0.583333 0.001509
115.789474 0.583333 0.000331
117.894737 0.583333 0.000053
120.000000 0.583333 0.000020
80.000000 0.666667 19.993206
82.105263 0.666667 17.887931
84.210526 0.666667 15.783127
86.315789 0.666667 13.679777
88.421053 0.666667 11.580822
90.526316 0.666667 9.493680
92.631579 0.666667 7.436129
94.736842 0.666667 5.472266
96.842105 0.666667 3.707488
98.947368 0.666667 2.254921
101.052632 0.666667 1.179198
103.157895 0.666667 0.504674
105.263158 0.666667 0.229223
107.368421 0.666667 0.088105
109.473684 0.666667 0.026902
111.578947 0.666667 0.007149
113.684211 0.666667 0.002723
115.789474 0.666667 0.000671
117.894737 0.666667 0.000124
120.000000 0.666667 0.000047
80.000000 0.750000 19.993224
82.105263 0.750000 17.888011
84.210526 0.750000 15.783458
86.315789 0.750000 13.680976
88.421053 0.750000 11.584554
90.526316 0.750000 9.503608
92.631579 0.750000 7.459933
94.736842 0.750000 5.522262
96.842105 0.750000 3.789956
98.947368 0.750000 2.361315
101.052632 0.750000 1.289200
103.157895 0.750000 0.590417
105.263158 0.750000 0.281299
107.368421 0.750000 0.115918
109.473684 0.750000 0.038860
111.578947 0.750000 0.011356
113.684211 0.750000 0.004535
115.789474 0.750000 0.001238
117.894737 0.750000 0.000257
120.000000 0.750000 0.000100
80.000000 0.833333 19.993257
82.105263 0.833333 17.888150
84.210526 0.833333 15.783983
86.315789 0.833333 13.682710
88.421053 0.833333 11.589513
90.526316 0.833333 9.515856
92.631579 0.833333 7.487215
94.736842 0.833333 5.575375
96.842105 0.833333 3.872829
98.947368 0.833333 2.465131
101.052632 0.833333 1.395929
103.157895 0.833333 0.676712
105.263158 0.833333 0.336530
107.368421 0.833333 0.147246
109.473684 0.833333 0.053510
111.578947 0.833333 0.017015
113.684211 0.833333 0.007095
115.789474 0.833333 0.002117
117.894737 0.833333 0.000489
120.000000 0.833333 0.000197
80.000000 0.916667 19.993316
82.105263 0.916667 17.888377
84.210526 0.916667 15.784768
86.315789 0.916667 13.685096
88.421053 0.916667 11.595843
90.526316 0.916667 9.530496
92.631579 0.916667 7.517770
94.736842 0.916667 5.631146
96.842105 0.916667 3.955924
98.947368 0.916667 2.566760
101.052632 0.916667 1.499986
103.157895 0.916667 0.763265
105.263158 0.916667 0.394467
107.368421 0.916667 0.181847
109.473684 0.916667 0.070893
111.578947 0.916667 0.024304
113.684211 0.916667 0.010547
115.789474 0.916667 0.003405
117.894737 0.916667 0.000865
120.000000 0.916667 0.000358
80.000000 1.000000 19.993414
82.105263 1.000000 17.888728
84.210526 1.000000 15.785886
86.315789 1.000000 13.688252
88.421053 1.000000 11.603673
90.526316 1.000000 9.547564
92.631579 1.000000 7.551392
94.736842 1.000000 5.689204
96.842105 1.000000 4.039129
98.947368 1.000000 2.666521
101.052632 1.000000 1.601826
103.157895 1.000000 0.849902
105.263158 1.000000 0.454747
107.368421 1.000000 0.219496
109.473684 1.000000 0.091016
111.578947 1.000000 0.033379
113.684211 1.000000 0.015032
115.789474 1.000000 0.005206
117.894737 1.000000 0.001441
120.000000 1.000000 0.000614
