0.916667	96.842105	5.253385	0.617168	
0.916667	98.947368	4.139747	0.513008	
0.916667	101.052632	3.238981	0.417285	
0.916667	103.157895	2.522379	0.334639	
0.916667	105.263158	1.959530	0.266180	
0.916667	107.368421	1.524643	0.210730	
0.916667	109.473684	1.195366	0.166162	
0.916667	111.578947	0.947445	0.130456	
0.916667	113.684211	0.751913	0.102235	
0.916667	115.789474	0.582250	0.080605	
0.916667	117.894737	0.428524	0.064526	
0.916667	120.000000	0.301857	0.052443	
1.000000	80.000000	20.020168	0.996135	
1.000000	82.105263	17.930025	0.990749	
1.000000	84.210526	15.857067	0.980373	
1.000000	86.315789	13.822818	0.961245	
1.000000	88.421053	11.852924	0.927972	
1.000000	90.526316	9.983942	0.875518	
1.000000	92.631579	8.260909	0.802061	
1.000000	94.736842	6.725683	0.711202	
1.000000	96.842105	5.404448	0.611268	
1.000000	98.947368	4.301535	0.511803	
1.000000	101.052632	3.401878	0.420227	
1.000000	103.157895	2.679640	0.340565	
1.000000	105.263158	2.107417	0.273835	
1.000000	107.368421	1.660722	0.219108	
1.000000	109.473684	1.316765	0.174648	
1.000000	111.578947	1.050926	0.138781	
1.000000	113.684211	0.836697	0.110272	
1.000000	115.789474	0.653077	0.088147	
1.000000	117.894737	0.494018	0.071253	
1.000000	120.000000	0.368139	0.058131	
